Category_Set,Category_Occurrences,Total_Examples,Entity_Number
321,2,374362,246
322,5,374362,247
322,2,374362,247
323,13,374362,248
323,10,374362,248
324,2,374362,249
324,1,374362,249
325,41,374362,250
325,8,374362,250
326,2,374362,251
326,1,374362,251
327,2,374362,252
328,2,374362,253
329,1,374362,254
329,1,374362,254
330,1,374362,255
331,6,374362,256
331,5,374362,256
332,9,374362,257
333,4,374362,258
333,4,374362,258
334,2,374362,259
334,2,374362,259
336,4,374362,260
336,2,374362,260
337,2,374362,261
337,2,374362,261
338,1,374362,262
338,1,374362,262
339,3,374362,263
339,2,374362,263
340,16,374362,264
340,14,374362,264
341,4,374362,265
341,3,374362,265
342,1,374362,266
342,1,374362,266
344,1,374362,267
346,2,374362,268
346,1,374362,268
347,1,374362,269
348,1,374362,270
349,3,374362,271
349,3,374362,271
350,2,374362,272
350,1,374362,272
352,4,374362,273
354,2,374362,274
355,1,374362,275
359,2,374362,276
359,2,374362,276
360,4,374362,277
361,3,374362,278
361,3,374362,278
362,2,374362,279
363,1,374362,280
363,1,374362,280
368,1,374362,281
370,2,374362,282
372,1,374362,283
373,2,374362,284
374,2,374362,285
374,1,374362,285
377,1,374362,286
380,1,374362,287
380,1,374362,287
385,1,374362,288
386,1,374362,289
387,4,374362,290
387,3,374362,290
388,2,374362,291
388,1,374362,291
390,1,374362,292
400,2,374362,293
400,1,374362,293
401,8,374362,294
401,4,374362,294
402,8,374362,295
402,4,374362,295
403,3,374362,296
403,1,374362,296
404,16,374362,297
404,16,374362,297
405,2,374362,298
405,1,374362,298
406,9,374362,299
406,6,374362,299
407,4,374362,300
407,3,374362,300
408,1052,374362,301
408,693,374362,301
409,4,374362,302
409,4,374362,302
410,2,374362,303
411,27,374362,304
411,14,374362,304
412,13,374362,305
412,5,374362,305
413,12,374362,306
413,8,374362,306
415,12,374362,307
415,12,374362,307
416,5,374362,308
416,3,374362,308
417,2,374362,309
419,1,374362,310
420,9,374362,311
422,2,374362,312
423,2,374362,313
424,1,374362,314
424,1,374362,314
425,1,374362,315
426,1,374362,316
426,1,374362,316
428,2,374362,317
429,5,374362,318
429,1,374362,318
430,1,374362,319
431,1,374362,320
432,2,374362,321
435,1,374362,322
436,1,374362,323
436,1,374362,323
440,2,374362,324
440,2,374362,324
441,2,374362,325
441,1,374362,325
444,1,374362,326
446,2,374362,327
446,1,374362,327
451,2,374362,328
451,2,374362,328
455,2,374362,329
457,1,374362,330
459,1,374362,331
461,1,374362,332
463,1,374362,333
463,1,374362,333
464,1,374362,334
465,1,374362,335
468,1,374362,336
469,2,374362,337
476,1,374362,338
477,1,374362,339
479,1,374362,340
484,2,374362,341
487,2,374362,342
488,16,374362,343
488,12,374362,343
494,1,374362,344
495,2,374362,345
496,1,374362,346
497,1,374362,347
498,1,374362,348
500,2,374362,349
500,1,374362,349
501,16,374362,350
501,9,374362,350
502,23,374362,351
502,14,374362,351
503,3,374362,352
503,2,374362,352
504,1,374362,353
504,1,374362,353
505,4,374362,354
505,2,374362,354
506,3,374362,355
506,2,374362,355
507,10,374362,356
507,3,374362,356
508,2,374362,357
509,4,374362,358
510,5,374362,359
510,4,374362,359
512,6,374362,360
512,3,374362,360
514,10,374362,361
514,8,374362,361
515,3,374362,362
515,1,374362,362
516,3,374362,363
516,1,374362,363
517,1,374362,364
518,2,374362,365
518,1,374362,365
522,23,374362,366
522,16,374362,366
523,1,374362,367
527,1,374362,368
527,1,374362,368
529,4,374362,369
529,2,374362,369
530,1,374362,370
535,1,374362,371
536,1,374362,372
538,1,374362,373
540,9,374362,374
540,1,374362,374
545,1,374362,375
545,1,374362,375
550,2,374362,376
554,2,374362,377
555,2,374362,378
556,1,374362,379
559,2,374362,380
559,1,374362,380
561,1,374362,381
561,1,374362,381
562,1,374362,382
569,3,374362,383
575,2,374362,384
580,1,374362,385
580,1,374362,385
582,1,374362,386
586,4,374362,387
600,5,374362,388
600,5,374362,388
601,2,374362,389
601,1,374362,389
602,4,374362,390
602,3,374362,390
603,2,374362,391
604,16,374362,392
604,6,374362,392
605,3,374362,393
605,3,374362,393
606,2,374362,394
606,1,374362,394
607,12,374362,395
607,7,374362,395
608,1,374362,396
608,1,374362,396
610,3,374362,397
610,3,374362,397
611,1,374362,398
611,1,374362,398
612,5,374362,399
612,2,374362,399
613,3,374362,400
614,2,374362,401
615,8,374362,402
615,5,374362,402
616,2,374362,403
617,4,374362,404
617,4,374362,404
618,1,374362,405
619,3,374362,406
619,2,374362,406
620,1,374362,407
620,1,374362,407
621,3,374362,408
626,3,374362,409
626,2,374362,409
630,2,374362,410
630,1,374362,410
636,1,374362,411
637,14,374362,412
637,6,374362,412
640,1,374362,413
646,2,374362,414
646,1,374362,414
650,11,374362,415
650,7,374362,415
652,1,374362,416
655,2,374362,417
655,2,374362,417
659,1,374362,418
665,1,374362,419
675,2,374362,420
677,1,374362,421
678,1,374362,422
683,1,374362,423
700,4,374362,424
700,3,374362,424
701,37,374362,425
701,26,374362,425
702,14,374362,426
702,5,374362,426
703,24,374362,427
703,15,374362,427
704,49,374362,428
704,31,374362,428
705,1,374362,429
707,6,374362,430
707,1,374362,430
708,2,374362,431
708,1,374362,431
709,1,374362,432
710,2,374362,433
712,2,374362,434
712,1,374362,434
713,7,374362,435
713,6,374362,435
714,4,374362,436
714,3,374362,436
716,1,374362,437
717,1,374362,438
718,2,374362,439
718,2,374362,439
720,1,374362,440
723,2,374362,441
726,3,374362,442
726,1,374362,442
728,19,374362,443
728,12,374362,443
731,1,374362,444
734,1,374362,445
739,3,374362,446
739,3,374362,446
742,1,374362,447
742,1,374362,447
744,1,374362,448
760,2,374362,449
770,8,374362,450
770,2,374362,450
773,2,374362,451
773,1,374362,451
777,5,374362,452
777,1,374362,452
779,1,374362,453
781,3,374362,454
781,2,374362,454
786,6,374362,455
786,4,374362,455
792,1,374362,456
799,1,374362,457
800,23,374362,458
800,21,374362,458
801,6,374362,459
801,2,374362,459
802,3,374362,460
802,3,374362,460
803,12,374362,461
803,8,374362,461
804,1,374362,462
805,3,374362,463
806,1,374362,464
808,3,374362,465
811,1,374362,466
812,3,374362,467
814,1,374362,468
817,1,374362,469
818,2,374362,470
820,3,374362,471
820,1,374362,471
821,1,374362,472
822,1,374362,473
822,1,374362,473
824,3,374362,474
824,2,374362,474
827,1,374362,475
830,9,374362,476
831,2,374362,477
831,1,374362,477
832,1,374362,478
839,2,374362,479
843,2,374362,480
847,2,374362,481
847,1,374362,481
852,1,374362,482
858,2,374362,483
860,1,374362,484
862,2,374362,485
865,1,374362,486
866,2,374362,487
877,3,374362,488
877,1,374362,488
878,3,374362,489
878,1,374362,489
880,1,374362,490
887,1,374362,491
888,7,374362,492
888,1,374362,492
893,16,374362,493
893,5,374362,493
899,7,374362,494
899,6,374362,494
901,3,374362,495
901,1,374362,495
902,1,374362,496
903,2,374362,497
903,1,374362,497
904,1,374362,498
904,1,374362,498
910,1,374362,499
917,6,374362,500
917,6,374362,500
918,2,374362,501
919,4,374362,502
919,3,374362,502
920,1,374362,503
925,4,374362,504
925,2,374362,504
945,11,374362,505
945,5,374362,505
949,5,374362,506
954,4,374362,507
954,1,374362,507
956,1,374362,508
956,1,374362,508
972,1,374362,509
973,3,374362,510
978,6,374362,511
978,3,374362,511
999,1,374362,512
1000,15,374362,513
1000,7,374362,513
1001,86,374362,514
1001,85,374362,514
1002,21,374362,515
1002,5,374362,515
1003,30,374362,516
1003,21,374362,516
1004,10,374362,517
1004,9,374362,517
1005,3,374362,518
1006,3,374362,519
1006,2,374362,519
1007,2,374362,520
1007,1,374362,520
1008,10,374362,521
1008,9,374362,521
1009,2,374362,522
1009,1,374362,522
1010,2,374362,523
1011,1,374362,524
1012,9,374362,525
1012,9,374362,525
1015,2,374362,526
1015,2,374362,526
1017,13,374362,527
1017,2,374362,527
1018,1,374362,528
1019,1,374362,529
1020,2,374362,530
1021,5,374362,531
1021,1,374362,531
1022,1,374362,532
1023,1,374362,533
1024,44,374362,534
1024,36,374362,534
1025,7,374362,535
1025,3,374362,535
1026,14,374362,536
1026,3,374362,536
1027,1,374362,537
1027,1,374362,537
1028,2,374362,538
1028,1,374362,538
1029,8,374362,539
1029,2,374362,539
1030,1,374362,540
1030,1,374362,540
1031,2,374362,541
1031,1,374362,541
1032,1,374362,542
1034,1,374362,543
1035,4,374362,544
1035,3,374362,544
1036,1,374362,545
1037,1,374362,546
1038,1,374362,547
1038,1,374362,547
1041,9,374362,548
1041,7,374362,548
1042,4,374362,549
1042,1,374362,549
1044,1,374362,550
1047,1,374362,551
1048,14,374362,552
1048,2,374362,552
1049,2,374362,553
1050,1,374362,554
1055,7,374362,555
1055,7,374362,555
1056,6,374362,556
1056,3,374362,556
1058,3,374362,557
1061,1,374362,558
1064,6,374362,559
1064,3,374362,559
1073,2,374362,560
1075,4,374362,561
1075,2,374362,561
1077,2,374362,562
1080,1,374362,563
1081,1,374362,564
1087,2,374362,565
1087,2,374362,565
1100,7,374362,566
1100,2,374362,566
1101,10,374362,567
1101,7,374362,567
1102,21,374362,568
1102,20,374362,568
1103,2,374362,569
1103,1,374362,569
1104,1,374362,570
1104,1,374362,570
1105,1,374362,571
1107,1,374362,572
1108,2,374362,573
1108,1,374362,573
1109,5,374362,574
1109,4,374362,574
1110,5,374362,575
1110,3,374362,575
1111,11,374362,576
1111,6,374362,576
1112,1,374362,577
1112,1,374362,577
1113,3,374362,578
1113,1,374362,578
1114,1,374362,579
1114,1,374362,579
1115,1,374362,580
1116,18,374362,581
1116,12,374362,581
1117,5,374362,582
1117,1,374362,582
1118,1,374362,583
1119,2,374362,584
1119,2,374362,584
1120,1,374362,585
1121,4,374362,586
1121,3,374362,586
1122,1,374362,587
1122,1,374362,587
1123,1,374362,588
1127,9,374362,589
1127,6,374362,589
1128,1,374362,590
1128,1,374362,590
1130,1,374362,591
1131,1,374362,592
1134,1,374362,593
1135,12,374362,594
1135,4,374362,594
1136,4,374362,595
1136,1,374362,595
1139,5,374362,596
1140,19,374362,597
1140,12,374362,597
1141,1,374362,598
1142,1,374362,599
1144,2,374362,600
1144,1,374362,600
1146,1,374362,601
1147,42,374362,602
1147,15,374362,602
1151,3,374362,603
1151,2,374362,603
1152,3,374362,604
1153,1,374362,605
1154,1,374362,606
1154,1,374362,606
1158,1,374362,607
1159,11,374362,608
1159,6,374362,608
1165,2,374362,609
1169,1,374362,610
1172,2,374362,611
1175,4,374362,612
1175,1,374362,612
1178,1,374362,613
1178,1,374362,613
1183,5,374362,614
1183,4,374362,614
1190,1,374362,615
1193,15,374362,616
1193,12,374362,616
1195,1,374362,617
1198,2,374362,618
1198,1,374362,618
1200,2,374362,619
1201,13,374362,620
1201,11,374362,620
1202,3,374362,621
1202,2,374362,621
1203,2,374362,622
1205,15,374362,623
1205,10,374362,623
1207,3,374362,624
1207,3,374362,624
1208,5,374362,625
1208,4,374362,625
1210,1,374362,626
1211,3,374362,627
1212,3,374362,628
1214,1,374362,629
1216,2,374362,630
1218,1,374362,631
1218,1,374362,631
1219,1,374362,632
1220,1,374362,633
1221,6,374362,634
1221,6,374362,634
1222,3,374362,635
1222,1,374362,635
1223,2,374362,636
1223,1,374362,636
1225,2,374362,637
1225,1,374362,637
1226,1,374362,638
1226,1,374362,638
1227,1,374362,639
1228,1,374362,640
1230,1,374362,641
1232,1,374362,642
1233,1,374362,643
1234,14,374362,644
1234,4,374362,644
1236,2,374362,645
1237,2,374362,646
1240,1,374362,647
1241,3,374362,648
1245,1,374362,649
1245,1,374362,649
1248,2,374362,650
1248,1,374362,650
1249,2,374362,651
1249,1,374362,651
1250,1,374362,652
1251,1,374362,653
1252,1,374362,654
1260,1,374362,655
1261,1,374362,656
1262,2,374362,657
1262,1,374362,657
1269,7,374362,658
1269,4,374362,658
1270,1,374362,659
1270,1,374362,659
1279,1,374362,660
1283,3,374362,661
1285,1,374362,662
1287,1,374362,663
1290,1,374362,664
1294,2,374362,665
1303,11,374362,666
1303,5,374362,666
1304,1,374362,667
1308,2,374362,668
1308,1,374362,668
1309,1,374362,669
1310,1,374362,670
1312,2,374362,671
1313,2,374362,672
1314,1,374362,673
1317,1,374362,674
1318,1,374362,675
1320,1,374362,676
1324,1,374362,677
1324,1,374362,677
1329,1,374362,678
1331,1,374362,679
1336,4,374362,680
1336,1,374362,680
1337,2,374362,681
1340,3,374362,682
1340,1,374362,682
1350,5,374362,683
1352,1,374362,684
1362,2,374362,685
1362,1,374362,685
1367,1,374362,686
1371,1,374362,687
1371,1,374362,687
1376,1,374362,688
1377,2,374362,689
1384,1,374362,690
1384,1,374362,690
1400,1,374362,691
1400,1,374362,691
1401,2,374362,692
1401,1,374362,692
1402,2,374362,693
1413,1,374362,694
1415,8,374362,695
1415,7,374362,695
1427,1,374362,696
1431,2,374362,697
1432,11,374362,698
1432,2,374362,698
1435,2,374362,699
1435,1,374362,699
1439,2,374362,700
1460,5,374362,701
1460,4,374362,701
1466,1,374362,702
1467,1,374362,703
1468,3,374362,704
1468,1,374362,704
1470,1,374362,705
1478,1,374362,706
1478,1,374362,706
1483,220,374362,707
1483,104,374362,707
1488,4,374362,708
1503,1,374362,709
1505,4,374362,710
1505,2,374362,710
1515,1,374362,711
1518,1,374362,712
1525,3,374362,713
1530,1,374362,714
1535,1,374362,715
1538,2,374362,716
1550,1,374362,717
1551,1,374362,718
1553,1,374362,719
1555,1,374362,720
1558,6,374362,721
1558,5,374362,721
1567,1,374362,722
1577,11,374362,723
1577,10,374362,723
1600,59,374362,724
1600,34,374362,724
1601,1,374362,725
1613,2,374362,726
1633,1,374362,727
1650,2,374362,728
1650,1,374362,728
1652,3,374362,729
1652,1,374362,729
1654,2,374362,730
1666,2,374362,731
1666,2,374362,731
1680,10,374362,732
1680,5,374362,732
1700,27,374362,733
1700,15,374362,733
1714,2,374362,734
1719,2,374362,735
1719,1,374362,735
1720,1,374362,736
1726,1,374362,737
1736,1,374362,738
1750,1,374362,739
1756,1,374362,740
1770,2,374362,741
1772,1,374362,742
1788,1,374362,743
1801,1,374362,744
1803,1,374362,745
1828,1,374362,746
1832,6,374362,747
1832,2,374362,747
1840,2,374362,748
1840,1,374362,748
1843,1,374362,749
1873,1,374362,750
1877,1,374362,751
1877,1,374362,751
1888,1,374362,752
1900,1,374362,753
1900,1,374362,753
1901,1,374362,754
1902,2,374362,755
1917,50,374362,756
1917,47,374362,756
1921,1,374362,757
1923,3,374362,758
1923,1,374362,758
1925,1,374362,759
1950,2,374362,760
1950,1,374362,760
1956,2,374362,761
1986,1,374362,762
1986,1,374362,762
2000,10,374362,763
2000,2,374362,763
2001,1,374362,764
2002,7,374362,765
2002,2,374362,765
2003,1,374362,766
2004,5,374362,767
2004,3,374362,767
2005,1,374362,768
2006,1,374362,769
2008,1,374362,770
2009,4,374362,771
2009,1,374362,771
2010,9,374362,772
2010,5,374362,772
2011,1,374362,773
2012,7,374362,774
2012,4,374362,774
2013,2,374362,775
2015,10,374362,776
2015,4,374362,776
2016,1,374362,777
2018,2,374362,778
2019,5,374362,779
2020,1,374362,780
2022,4,374362,781
2022,4,374362,781
2025,1,374362,782
2026,1,374362,783
2027,1,374362,784
2030,1,374362,785
2030,1,374362,785
2033,1,374362,786
2035,1,374362,787
2038,4,374362,788
2038,1,374362,788
2040,1,374362,789
2052,2,374362,790
2052,1,374362,790
2054,2,374362,791
2055,1,374362,792
2055,1,374362,792
2062,1,374362,793
2069,1,374362,794
2070,1,374362,795
2074,1,374362,796
2076,2,374362,797
2080,1,374362,798
2080,1,374362,798
2083,1,374362,799
2084,1,374362,800
2099,3,374362,801
2101,2,374362,802
2101,2,374362,802
2103,2,374362,803
2104,1,374362,804
2104,1,374362,804
2105,1,374362,805
2105,1,374362,805
2106,1,374362,806
2109,8,374362,807
2109,6,374362,807
2111,1,374362,808
2112,1,374362,809
2114,1,374362,810
2115,2,374362,811
2115,1,374362,811
2123,1,374362,812
2125,1,374362,813
2127,1,374362,814
2128,2,374362,815
2128,2,374362,815
2129,1,374362,816
2132,1,374362,817
2137,1,374362,818
2137,1,374362,818
2140,3,374362,819
2140,2,374362,819
2142,1,374362,820
2149,2,374362,821
2150,1,374362,822
2156,2,374362,823
2160,1,374362,824
2162,1,374362,825
2168,1,374362,826
2172,98,374362,827
2172,36,374362,827
2174,1,374362,828
2180,1,374362,829
2183,1,374362,830
2184,6,374362,831
2184,3,374362,831
2185,1,374362,832
2190,1,374362,833
2196,2,374362,834
2201,1,374362,835
2204,1,374362,836
2207,1,374362,837
2207,1,374362,837
2208,1,374362,838
2208,1,374362,838
2209,4,374362,839
2209,2,374362,839
2214,5,374362,840
2214,2,374362,840
2217,2,374362,841
2217,2,374362,841
2218,2,374362,842
2219,2,374362,843
2220,1,374362,844
2222,1,374362,845
2223,2,374362,846
2223,1,374362,846
2226,1,374362,847
2227,2,374362,848
2228,3,374362,849
2228,1,374362,849
2231,1,374362,850
2232,1,374362,851
2233,3,374362,852
2233,3,374362,852
2234,1,374362,853
2236,3,374362,854
2237,2,374362,855
2239,1,374362,856
2240,3,374362,857
2242,32,374362,858
2242,7,374362,858
2243,1,374362,859
2244,6,374362,860
2245,3,374362,861
2245,1,374362,861
2246,1,374362,862
2247,1,374362,863
2248,1,374362,864
2249,1,374362,865
2250,5,374362,866
2250,4,374362,866
2253,1,374362,867
2258,2,374362,868
2261,3,374362,869
2261,1,374362,869
2262,1,374362,870
2265,1,374362,871
2267,1,374362,872
2268,1,374362,873
2269,1,374362,874
2271,1,374362,875
2285,1,374362,876
2290,6,374362,877
2290,3,374362,877
2292,1,374362,878
2292,1,374362,878
2294,2,374362,879
2299,1,374362,880
2300,1,374362,881
2300,1,374362,881
2301,23,374362,882
2301,9,374362,882
2302,6,374362,883
2302,6,374362,883
2304,5,374362,884
2304,2,374362,884
2306,4,374362,885
2306,1,374362,885
2309,2,374362,886
2310,21,374362,887
2310,7,374362,887
2312,2,374362,888
2312,1,374362,888
2313,1,374362,889
2316,10,374362,890
2316,5,374362,890
2318,2,374362,891
2318,1,374362,891
2319,1,374362,892
2321,3,374362,893
2321,2,374362,893
2323,2,374362,894
2323,1,374362,894
2328,60,374362,895
2328,32,374362,895
2329,1,374362,896
2330,1,374362,897
2332,2,374362,898
2338,1,374362,899
2338,1,374362,899
2339,2,374362,900
2341,1,374362,901
2359,1,374362,902
2361,1,374362,903
2361,1,374362,903
2370,1,374362,904
2377,1,374362,905
2384,1,374362,906
2385,1,374362,907
2389,1,374362,908
2391,1,374362,909
2392,2,374362,910
2392,1,374362,910
2395,1,374362,911
2401,1,374362,912
2402,1,374362,913
2405,6,374362,914
2405,3,374362,914
2411,1,374362,915
2413,1,374362,916
2415,8,374362,917
2415,3,374362,917
2418,1,374362,918
2419,5,374362,919
2419,4,374362,919
2420,1,374362,920
2422,1,374362,921
2424,1,374362,922
2424,1,374362,922
2425,3,374362,923
2428,2,374362,924
2428,1,374362,924
2434,4,374362,925
2434,2,374362,925
2440,1,374362,926
2440,1,374362,926
2451,10,374362,927
2451,3,374362,927
2460,1,374362,928
2473,2,374362,929
2477,3,374362,930
2477,1,374362,930
2478,1,374362,931
2481,1,374362,932
2483,1,374362,933
2501,3,374362,934
2505,2,374362,935
2507,2,374362,936
2507,1,374362,936
2510,1,374362,937
2512,15,374362,938
2512,7,374362,938
2514,16,374362,939
2514,10,374362,939
2517,3,374362,940
2520,5,374362,941
2520,3,374362,941
2525,1,374362,942
2539,3,374362,943
2539,3,374362,943
2540,1,374362,944
2541,1,374362,945
2547,10,374362,946
2547,5,374362,946
2560,3,374362,947
2569,1,374362,948
2569,1,374362,948
2589,4,374362,949
2589,1,374362,949
