Category_Set,Category_Occurrences,Total_Examples,Entity_Number
Sandhurst,4,34857,314
Emerald,4,34857,315
Wonga Park,3,34857,316
Eumemmerring,3,34857,317
Lysterfield,3,34857,318
Hurstbridge,2,34857,319
Montrose,2,34857,320
Tecoma,2,34857,321
Healesville,2,34857,322
Gisborne South,2,34857,323
Werribee South,2,34857,324
Upwey,2,34857,325
Beaconsfield Upper,2,34857,326
Darley,2,34857,327
Wattle Glen,2,34857,328
Plenty,2,34857,329
Lynbrook,2,34857,330
Silvan,2,34857,331
Olinda,1,34857,332
Avonsleigh,1,34857,333
Guys Hill,1,34857,334
Belgrave,1,34857,335
Cranbourne East,1,34857,336
Eynesbury,1,34857,337
Botanic Ridge,1,34857,338
Menzies Creek,1,34857,339
Wildwood,1,34857,340
Ferny Creek,1,34857,341
Hopetoun Park,1,34857,342
Coldstream,1,34857,343
Wandin North,1,34857,344
Fawkner Lot,1,34857,345
Bulla,1,34857,346
Kalkallo,1,34857,347
Yarra Glen,1,34857,348
Monbulk,1,34857,349
