Category_Set,Category_Occurrences,Total_Examples,Entity_Number
Cardigan Village,274,158026,95
WERRIBEE SOUTH,268,158026,96
BELLBRAE,266,158026,97
Warrenheip,252,158026,98
 INDENTED HEAD ,240,158026,99
LITTLE RIVER,236,158026,100
 LITTLE RIVER ,140,158026,100
SCARSDALE,235,158026,101
 BREAKWATER ,232,158026,102
LINTON,230,158026,103
Learmonth,220,158026,104
 CURLEWIS ,217,158026,105
Durham Lead,217,158026,106
DURHAM LEAD,4,158026,106
Lucas,209,158026,107
 POINT LONSDALE ,209,158026,108
MORIAC,201,158026,109
ENFIELD,200,158026,110
 SOUTH GEELONG ,193,158026,111
AIREYS INLET,190,158026,112
DEREEL,187,158026,113
Bunkers Hill,186,158026,114
coleraine,185,158026,115
MEREDITH,185,158026,116
Magpie,180,158026,117
 RIPPLESIDE ,164,158026,118
BARONGAROOK                        ,163,158026,119
Mount Rowan,162,158026,120
BEEAC                              ,154,158026,121
BATESFORD,150,158026,122
 BATESFORD ,58,158026,122
LORNE,149,158026,123
 ANAKIE ,144,158026,124
ANAKIE,14,158026,124
MOUNT DUNEED,141,158026,125
 MOUNT DUNEED ,86,158026,125
GHERANG,125,158026,126
BANGHOLME,124,158026,127
 DRUMCONDRA ,123,158026,128
NAPOLEONS,120,158026,129
FRESHWATER CREEK,119,158026,130
COROROOKE                          ,118,158026,131
IRREWARRA                          ,118,158026,132
penshurst,108,158026,133
 CHARLEMONT ,104,158026,134
Bonshaw,103,158026,135
SHELFORD,102,158026,136
dunkeld,100,158026,137
Burrumbeet,96,158026,138
 CONNEWARRE ,92,158026,139
CONNEWARRE,58,158026,139
CAMPERDOWN,88,158026,140
WARRION                            ,86,158026,141
BERRINGA,83,158026,142
Bakery Hill,81,158026,143
 AVALON ,80,158026,144
 CERES ,80,158026,145
 NORTH SHORE ,77,158026,146
MODEWARRE,77,158026,147
ROKEWOOD,76,158026,148
Scotsburn,74,158026,149
BUCKLEY,73,158026,150
CAPE CLEAR,70,158026,151
BARRABOOL,67,158026,152
FAIRHAVEN,66,158026,153
CAMBRIAN HILL,65,158026,154
FORREST                            ,64,158026,155
BARONGAROOK WEST                   ,63,158026,156
Sulky,63,158026,157
cavendish,61,158026,158
branxholme,61,158026,159
DEANS MARSH,61,158026,160
CRESSY                             ,61,158026,161
CRESSY,10,158026,161
MOUNT MORIAC,59,158026,162
tarrington,59,158026,163
 BELLARINE ,59,158026,164
MAUDE,58,158026,165
KAWARREN                           ,57,158026,166
WURDIBOLUC,56,158026,167
GHERINGHAP,56,158026,168
CORAGULAC                          ,56,158026,169
PARAPARAP,56,158026,170
GNARWARRE,55,158026,171
WARNCOORT                          ,55,158026,172
WINCHELSEA SOUTH,54,158026,173
GELLIBRAND                         ,54,158026,174
LARPENT                            ,52,158026,175
NINTINGBOOL,51,158026,176
ALVIE                              ,50,158026,177
MOUNT COTTRELL,49,158026,178
YEODENE                            ,48,158026,179
glenthompson,48,158026,180
 FYANSFORD ,47,158026,181
HAPPY VALLEY,47,158026,182
balmoral,47,158026,183
Blowhard,43,158026,184
GRENVILLE,43,158026,185
CORINDHAP,43,158026,186
 MANNERIM ,41,158026,187
Coghills Creek,41,158026,188
MARENGO                            ,41,158026,189
SHE OAKS,40,158026,190
 MARCUS HILL ,40,158026,191
PIRRON YALLOCK                     ,39,158026,192
YEO                                ,38,158026,193
BELLS BEACH,38,158026,194
Bald Hills,37,158026,195
DREEITE                            ,37,158026,196
Scotchmans Lead,36,158026,197
byaduk north,36,158026,198
SKENES CREEK                       ,35,158026,199
BARWON DOWNS                       ,35,158026,200
 BREAMLEA ,35,158026,201
BREAMLEA,4,158026,201
Ascot,35,158026,202
Waubra,34,158026,203
SUTHERLANDS CREEK,34,158026,204
Windermere,33,158026,205
COLAC EAST                         ,32,158026,206
Addington,32,158026,207
SWAN MARSH                         ,31,158026,208
MANNIBADAR,31,158026,209
MURROON                            ,30,158026,210
Glen Park,29,158026,211
CARLISLE RIVER                     ,29,158026,212
WEERING                            ,29,158026,213
BALINTORE                          ,29,158026,214
WENSLEYDALE,28,158026,215
COBDEN,28,158026,216
 BALLIANG ,28,158026,217
 MOORABOOL ,28,158026,218
wannon,27,158026,219
RUSSELLS BRIDGE,27,158026,220
GERANGAMETE                        ,27,158026,221
MURGHEBOLUC,26,158026,222
MOUNT MERCER,25,158026,223
EURACK                             ,25,158026,224
melville forest,25,158026,225
DANDENONG SOUTH,24,158026,226
 STAUGHTON VALE ,23,158026,227
NALANGIL                           ,22,158026,228
STAFFORDSHIRE REEF,22,158026,229
IRREWILLIPE                        ,22,158026,230
BAMBRA,22,158026,231
PENNYROYAL,21,158026,232
PENNYROYAL                         ,5,158026,232
yulecart,21,158026,233
STEIGLITZ,21,158026,234
TIMBOON,21,158026,235
WERNETH,21,158026,236
LAVERS HILL                        ,20,158026,237
BOONAH,19,158026,238
BEECH FOREST                       ,19,158026,239
GARIBALDI,19,158026,240
CORUNNUN                           ,19,158026,241
CORUNNUN,3,158026,241
JOHANNA                            ,18,158026,242
bulart,18,158026,243
OMBERSLEY                          ,17,158026,244
OMBERSLEY,4,158026,244
Bo Peep,17,158026,245
SPRINGDALLAH,17,158026,246
tahara,16,158026,247
MOGGS CREEK,15,158026,248
HORDERN VALE                       ,15,158026,249
byaduk,15,158026,250
mooralla,15,158026,251
WOOL WOOL                          ,15,158026,252
ILLABAROOK,14,158026,253
GLENAIRE                           ,14,158026,254
BARUNAH PARK,13,158026,255
gritjurk,13,158026,256
gazette,13,158026,257
Tourello,13,158026,258
WYELANGTA                          ,13,158026,259
COLAC WEST                         ,13,158026,260
BUNGADOR                           ,13,158026,261
 SWAN BAY ,13,158026,262
morgiana,13,158026,263
BAMGANIE,12,158026,264
WYE RIVER                          ,12,158026,265
WHOOREL                            ,12,158026,266
konongwootong,12,158026,267
YUULONG                            ,12,158026,268
ONDIT                              ,12,158026,269
Glendaruel,11,158026,270
WONGARRA                           ,11,158026,271
Mount Bolton,11,158026,272
moutajup,11,158026,273
IRREWILLIPE EAST                   ,11,158026,274
strathkellar,11,158026,275
STONYFORD                          ,10,158026,276
STONYFORD,1,158026,276
Ercildoune,10,158026,277
victoria valley,10,158026,278
glenisla,10,158026,279
ROKEWOOD JUNCTION,10,158026,280
hensley park,10,158026,281
bochara,10,158026,282
PITTONG,10,158026,283
Weatherboard,10,158026,284
STONEHAVEN,9,158026,285
LAVERTON NORTH,9,158026,286
coojar,9,158026,287
karabeal,9,158026,288
warrayure,8,158026,289
WALLINDUC,8,158026,290
PIGGOREET,8,158026,291
EASTERN VIEW,7,158026,292
PITFIELD,7,158026,293
DREEITE SOUTH                      ,7,158026,294
nareen,7,158026,295
LISMORE,7,158026,296
vasey,7,158026,297
culla,7,158026,298
Wattle Flat,6,158026,299
CUNDARE NORTH                      ,6,158026,300
pigeon ponds,6,158026,301
mirranatwa,6,158026,302
DURDIDWARRAH,6,158026,303
croxton east,6,158026,304
ECKLIN SOUTH,6,158026,305
KARIAH,5,158026,306
WILLOWVALE,5,158026,307
PORT CAMPBELL,5,158026,308
NEWFIELD,5,158026,309
CURDIEVALE,5,158026,310
GNOTUK,5,158026,311
SUGARLOAF                          ,5,158026,312
DERRINALLUM,5,158026,313
woodhouse,5,158026,314
muntham,5,158026,315
CAPE OTWAY                         ,5,158026,316
SEPARATION CREEK                   ,5,158026,317
tabor,5,158026,318
LYNDHURST,4,158026,319
SIMPSON,4,158026,320
FERGUSON                           ,4,158026,321
gringegalgona,4,158026,322
Creswick,4,158026,323
gatum,4,158026,324
wootong vale,4,158026,325
PETTICOAT CREEK                    ,4,158026,326
DIXIE,4,158026,327
nareeb,4,158026,328
LAVERTON,4,158026,329
BENWERRIN,4,158026,330
victoria point,4,158026,331
carapook,4,158026,332
KENNET RIVER                       ,4,158026,333
wando vale,4,158026,334
SCOTTS CREEK,3,158026,335
PETERBOROUGH,3,158026,336
GARVOC,3,158026,337
CHAPPLE VALE                       ,3,158026,338
NOORAT,3,158026,339
BERRYBANK,3,158026,340
harrow,3,158026,341
clover flat,3,158026,342
JANCOURT EAST,3,158026,343
JANCOURT EAST                      ,2,158026,343
SKIPTON,3,158026,344
purdeet,3,158026,345
WINGEEL,3,158026,346
WINGEEL                            ,2,158026,346
GREY RIVER                         ,2,158026,347
BARRAMUNGA                         ,2,158026,348
CUNDARE                            ,2,158026,349
CURDIES RIVER,2,158026,350
yatchaw,2,158026,351
BOOKAAR,2,158026,352
SOUTH PURRUMBETE,2,158026,353
mount napier,2,158026,354
tarrayoukyan,2,158026,355
BIG HILL,2,158026,356
QUANDONG,2,158026,357
POMBORNEIT,2,158026,358
WEERITE,2,158026,359
BRUCKNELL,2,158026,360
BOORCAN,2,158026,361
DARLINGTON,1,158026,362
ELINGAMITE,1,158026,363
SKIBO,1,158026,364
ELINGAMITE NORTH,1,158026,365
GLENFYNE,1,158026,366
tarrenlea,1,158026,367
WEEAPROINAH                        ,1,158026,368
JANCOURT,1,158026,369
POMBORNEIT NORTH,1,158026,370
HESSE,1,158026,371
caramut,1,158026,372
MAMBOURIN,1,158026,373
TANDAROOK,1,158026,374
COORIEMUNGLE,1,158026,375
COBRICO,1,158026,376
SKENES CREEK NORTH                 ,1,158026,377
PRINCETOWN,1,158026,378
GLENORMISTON SOUTH,1,158026,379
hilgay,1,158026,380
