Category_Set,Category_Occurrences,Total_Examples,Entity_Number
"Chicago, IL 60654",3,107093,3
Chicago  60607,2,107093,3
Chicago 60602,2,107093,3
Chicago 60622,2,107093,3
Chicago 60647,2,107093,3
"Chicago, 60613",2,107093,3
"Chicago, 60640",2,107093,3
"Chicago, 60657",2,107093,3
"Chicago, 60661",2,107093,3
"Chicago, IL 60606",2,107093,3
"Chicago, IL 60637",2,107093,3
East Chicago,2,107093,3
CHicago,1,107093,3
Chicago   60614,1,107093,3
Chicago  60611,1,107093,3
Chicago  60614,1,107093,3
Chicago  60616,1,107093,3
Chicago  60654,1,107093,3
Chicago -60602,1,107093,3
Chicago (Lincoln Park),1,107093,3
Chicago 60605,1,107093,3
Chicago 60608,1,107093,3
Chicago 60614,1,107093,3
Chicago 60618,1,107093,3
Chicago 60625,1,107093,3
Chicago 60626,1,107093,3
Chicago 60659,1,107093,3
Chicago and Highland Park,1,107093,3
Chicago heights,1,107093,3
Chicago il,1,107093,3
Chicago IL 60607,1,107093,3
Chicago IL 60647,1,107093,3
Chicago IL. 60649,1,107093,3
Chicago River North,1,107093,3
Chicago suburbs,1,107093,3
"chicago,",1,107093,3
"Chicago,",1,107093,3
"Chicago, 60606",1,107093,3
"Chicago, 60610",1,107093,3
"Chicago, 60622",1,107093,3
"Chicago, 60623",1,107093,3
"Chicago, 60646",1,107093,3
"Chicago, 60654",1,107093,3
"Chicago, IL  60612",1,107093,3
"Chicago, IL 60605",1,107093,3
"Chicago, IL 60605-1226",1,107093,3
"Chicago, IL 60611",1,107093,3
"Chicago, IL 60613",1,107093,3
"Chicago, IL 60619",1,107093,3
"Chicago, IL 60622",1,107093,3
"Chicago, IL 60640",1,107093,3
"Chicago, IL 60661",1,107093,3
"Chicago, Illinois, United States",1,107093,3
Chicago.,1,107093,3
Chicago(Northlake),1,107093,3
ChicagoClarks Grove,1,107093,3
ChicagoLake Forest,1,107093,3
Chicagoland area,1,107093,3
"ChicagoOrland Park, IL 60462",1,107093,3
ChicagoTinley Park,1,107093,3
ChicagoWoodstock,1,107093,3
Downtown Chicago,1,107093,3
Greater Chicago area and elsewhe,1,107093,3
North Chicago,1,107093,3
west Chicago,1,107093,3
West chicago,1,107093,3
west chicago,1,107093,3
