Category_Set,Category_Occurrences,Total_Examples,Entity_Number
SL.FAM.WORK.FE.ZS,2085,463231,70
SL.FAM.WORK.MA.ZS,2080,463231,71
SL.EMP.MPYR.MA.ZS,2037,463231,72
SL.EMP.MPYR.FE.ZS,2036,463231,73
BX.KLT.DINV.CD.WD,1669,463231,74
SH.HIV.ARTC.ZS,1664,463231,75
SL.EMP.1524.SP.NE.ZS,1557,463231,76
SL.EMP.1524.SP.MA.NE.ZS,1508,463231,77
SL.EMP.1524.SP.FE.NE.ZS,1507,463231,78
IT.NET.SECR,1365,463231,79
SI.POV.DDAY,1353,463231,80
SI.POV.GAPS,1353,463231,81
SI.POV.GAP2,1339,463231,82
SI.POV.2DAY,1339,463231,83
BM.KLT.DINV.CD.WD,1333,463231,84
SI.POV.GINI,1268,463231,85
SI.DST.10TH.10,1267,463231,86
SI.DST.03RD.20,1267,463231,87
SI.DST.FRST.10,1267,463231,88
SI.DST.04TH.20,1267,463231,89
SI.DST.FRST.20,1267,463231,90
SI.DST.02ND.20,1267,463231,91
SI.DST.05TH.20,1267,463231,92
SP.DYN.CONU.ZS,1265,463231,93
sp.DYN.CONU.ZS,3,463231,93
SL.UEM.ADVN.ZS,1243,463231,94
SL.UEM.BASC.ZS,1238,463231,95
SL.UEM.ADVN.FE.ZS,1218,463231,96
SL.UEM.ADVN.MA.ZS,1217,463231,97
SL.UEM.INTM.ZS,1203,463231,98
SL.UEM.BASC.MA.ZS,1179,463231,99
SL.UEM.BASC.FE.ZS,1179,463231,100
SP.DYN.CONM.ZS,1172,463231,101
SL.UEM.INTM.MA.ZS,1150,463231,102
SL.UEM.INTM.FE.ZS,1150,463231,103
SL.EMP.SELF.ZS,1096,463231,104
SL.EMP.SELF.MA.ZS,1070,463231,105
SL.EMP.SELF.FE.ZS,1070,463231,106
DC.DAC.NORL.CD,995,463231,107
DC.DAC.FRAL.CD,995,463231,108
DC.DAC.ITAL.CD,995,463231,109
DT.ODA.ALLD.KD,995,463231,110
DC.DAC.BELL.CD,995,463231,111
DC.DAC.GBRL.CD,995,463231,112
DC.DAC.CANL.CD,995,463231,113
DT.ODA.ALLD.CD,995,463231,114
DC.DAC.AUTL.CD,995,463231,115
DC.DAC.CHEL.CD,995,463231,116
DC.DAC.DNKL.CD,995,463231,117
DC.DAC.CECL.CD,995,463231,118
DC.DAC.DEUL.CD,995,463231,119
DC.DAC.JPNL.CD,995,463231,120
DC.DAC.USAL.CD,995,463231,121
DC.DAC.TOTL.CD,994,463231,122
DC.DAC.NLDL.CD,982,463231,123
DC.DAC.SWEL.CD,982,463231,124
SL.TLF.BASC.ZS,940,463231,125
SL.TLF.ADVN.ZS,936,463231,126
SL.TLF.INTM.ZS,932,463231,127
DC.DAC.AUSL.CD,930,463231,128
SH.STA.MALN.ZS,911,463231,129
IS.SHP.GOOD.TU,904,463231,130
SL.TLF.BASC.MA.ZS,901,463231,131
SL.TLF.BASC.FE.ZS,901,463231,132
SL.TLF.INTM.FE.ZS,897,463231,133
SL.TLF.ADVN.FE.ZS,897,463231,134
SL.TLF.INTM.MA.ZS,894,463231,135
SL.TLF.ADVN.MA.ZS,893,463231,136
DT.NFL.UNDP.CD,891,463231,137
SH.STA.STNT.ZS,882,463231,138
DT.NFL.UNTA.CD,878,463231,139
DT.NFL.UNCR.CD,878,463231,140
DT.NFL.WFPG.CD,878,463231,141
DC.DAC.FINL.CD,865,463231,142
DT.NFL.UNCF.CD,865,463231,143
DC.DAC.NZLL.CD,865,463231,144
SH.STA.ANVC.ZS,864,463231,145
SP.POP.TOTL.FE.ZS,856,463231,146
SP.POP.0509.FE.5Y,855,463231,147
SP.POP.7579.FE.5Y,855,463231,148
SP.POP.4549.FE.5Y,855,463231,149
SP.POP.1519.FE.5Y,855,463231,150
SP.POP.2529.MA.5Y,855,463231,151
SP.POP.1519.MA.5Y,855,463231,152
SP.POP.5054.FE.5Y,855,463231,153
SP.POP.6064.MA.5Y,855,463231,154
SP.POP.5559.FE.5Y,855,463231,155
SP.POP.6569.MA.5Y,855,463231,156
SP.POP.2024.FE.5Y,855,463231,157
SP.POP.4044.MA.5Y,855,463231,158
SP.POP.2024.MA.5Y,855,463231,159
SP.POP.3539.MA.5Y,855,463231,160
SP.POP.0004.FE.5Y,855,463231,161
SP.POP.4044.FE.5Y,855,463231,162
SP.POP.7579.MA.5Y,855,463231,163
SP.POP.6064.FE.5Y,855,463231,164
SP.POP.7074.MA.5Y,855,463231,165
SP.POP.3034.FE.5Y,855,463231,166
SP.POP.2529.FE.5Y,855,463231,167
SP.POP.1014.FE.5Y,855,463231,168
SP.POP.0509.MA.5Y,855,463231,169
SP.POP.7074.FE.5Y,855,463231,170
SP.POP.3539.FE.5Y,855,463231,171
SP.POP.1014.MA.5Y,855,463231,172
SP.POP.3034.MA.5Y,855,463231,173
SP.POP.5559.MA.5Y,855,463231,174
SP.POP.0004.MA.5Y,855,463231,175
SP.POP.5054.MA.5Y,855,463231,176
SP.POP.6569.FE.5Y,855,463231,177
SP.POP.4549.MA.5Y,855,463231,178
DC.DAC.IRLL.CD,813,463231,179
SH.STA.WAST.ZS,803,463231,180
DT.NFL.UNRW.CD,801,463231,181
SH.DYN.MORT.MA,772,463231,182
SP.DYN.IMRT.FE.IN,772,463231,183
SH.DYN.MORT.FE,772,463231,184
SP.DYN.IMRT.MA.IN,772,463231,185
DT.NFL.UNFP.CD,761,463231,186
SH.STA.OWGH.ZS,758,463231,187
DC.DAC.ESPL.CD,735,463231,188
SH.STA.BRTW.ZS,727,463231,189
SE.PRM.UNER.ZS,725,463231,190
SE.PRM.UNER,725,463231,191
SL.UEM.NEET.ZS,712,463231,192
SE.PRM.UNER.MA.ZS,696,463231,193
SE.PRM.UNER.MA,696,463231,194
DC.DAC.PRTL.CD,696,463231,195
SE.PRM.UNER.FE.ZS,695,463231,196
SE.PRM.UNER.FE,695,463231,197
DT.NFL.IFAD.CD,684,463231,198
SL.UEM.NEET.MA.ZS,681,463231,199
SL.UEM.NEET.FE.ZS,679,463231,200
DT.ODA.ODAT.KD,675,463231,201
DT.ODA.ODAT.CD,675,463231,202
DC.DAC.KORL.CD,675,463231,203
SI.POV.NAHC,668,463231,204
SH.PRV.SMOK.FE,640,463231,205
SH.PRV.SMOK.MA,630,463231,206
SP.POP.1564.TO.ZS,627,463231,207
SP.POP.0014.TO.ZS,627,463231,208
SP.POP.65UP.TO.ZS,627,463231,209
DC.DAC.LUXL.CD,605,463231,210
SE.SEC.TCHR.FE,601,463231,211
SH.HIV.PMTC.ZS,599,463231,212
SE.SEC.TCHR,595,463231,213
SH.SVR.WAST.ZS,568,463231,214
SE.PRM.TENR,564,463231,215
SH.STA.MALN.MA.ZS,554,463231,216
SH.STA.MALN.FE.ZS,552,463231,217
SN.ITK.DEFC.ZS,547,463231,218
SH.STA.STNT.MA.ZS,545,463231,219
SE.SEC.ENRL.TC.ZS,543,463231,220
SH.STA.STNT.FE.ZS,543,463231,221
SE.SEC.TCHR.FE.ZS,543,463231,222
SH.STA.MMRT.NE,542,463231,223
SH.STA.WAST.MA.ZS,542,463231,224
SH.STA.WAST.FE.ZS,540,463231,225
SH.STA.OWGH.MA.ZS,527,463231,226
SH.SVR.WAST.MA.ZS,526,463231,227
SH.SVR.WAST.FE.ZS,525,463231,228
SH.STA.OWGH.FE.ZS,525,463231,229
SE.PRM.TENR.MA,519,463231,230
SE.PRM.TENR.FE,519,463231,231
SP.REG.DTHS.ZS,508,463231,232
SL.EMP.SMGT.FE.ZS,504,463231,233
SP.UWT.TFRT,503,463231,234
SH.FPL.SATM.ZS,501,463231,235
SE.SEC.UNER.LO.ZS,477,463231,236
BX.TRF.PWKR.CD.DT,468,463231,237
DC.DAC.GRCL.CD,455,463231,238
SE.SEC.UNER.LO.FE.ZS,443,463231,239
SE.SEC.UNER.LO.MA.ZS,443,463231,240
SI.POV.URHC,442,463231,241
SH.STA.ARIC.ZS,432,463231,242
SH.STA.BFED.ZS,432,463231,243
sh.STA.BFED.ZS,1,463231,243
SE.SEC.NENR,431,463231,244
ST.INT.DPRT,431,463231,245
SI.POV.RUHC,427,463231,246
DT.NFL.MIDA.CD,426,463231,247
DT.NFL.MIBR.CD,423,463231,248
SE.SEC.NENR.FE,422,463231,249
SE.SEC.NENR.MA,422,463231,250
SE.PRM.CMPT.MA.ZS,421,463231,251
SE.PRM.CMPT.FE.ZS,421,463231,252
SP.REG.BRTH.ZS,420,463231,253
sp.REG.BRTH.ZS,1,463231,253
SE.PRM.CMPT.ZS,414,463231,254
SP.M18.2024.FE.ZS,408,463231,255
SH.STA.ORTH,407,463231,256
SM.POP.REFG,399,463231,257
SE.ENR.PRSC.FM.ZS,378,463231,258
CM.MKT.INDX.ZG,377,463231,259
SH.STA.ORCF.ZS,365,463231,260
SE.ENR.SECO.FM.ZS,364,463231,261
SE.SEC.ENRR.MA,364,463231,262
SE.SEC.ENRR.FE,362,463231,263
SE.PRM.GINT.MA.ZS,359,463231,264
SE.PRM.GINT.FE.ZS,359,463231,265
SE.PRM.TCHR.FE.ZS,359,463231,266
SE.SEC.CMPT.LO.MA.ZS,359,463231,267
SE.SEC.CMPT.LO.FE.ZS,358,463231,268
SE.SEC.CMPT.LO.ZS,353,463231,269
SE.PRM.GINT.ZS,349,463231,270
SE.TER.ENRR.FE,346,463231,271
SE.ENR.TERT.FM.ZS,346,463231,272
SE.TER.ENRR.MA,346,463231,273
SE.SEC.PROG.ZS,345,463231,274
SH.DTH.NMRT,338,463231,275
SI.POV.NAGP,334,463231,276
SE.PRM.REPT.MA.ZS,319,463231,277
SE.PRM.REPT.FE.ZS,319,463231,278
SP.MTR.1519.ZS,319,463231,279
SE.PRM.TCHR,319,463231,280
SE.PRE.ENRR.MA,315,463231,281
SE.PRE.ENRR.FE,315,463231,282
SP.POP.TOTL,312,463231,283
SP.POP.80UP.MA.5Y,309,463231,284
SP.POP.80UP.FE.5Y,309,463231,285
SE.PRM.NENR,309,463231,286
SE.SEC.PROG.MA.ZS,306,463231,287
IQ.WEF.PORT.XQ,304,463231,288
SE.SEC.PROG.FE.ZS,298,463231,289
SE.SEC.ENRL.VO.FE.ZS,297,463231,290
SE.SEC.ENRR,296,463231,291
SP.DYN.WFRT,296,463231,292
SE.TER.TCHR.FE.ZS,291,463231,293
SE.PRM.NENR.MA,283,463231,294
SE.PRM.PRSL.ZS,283,463231,295
SE.PRM.NENR.FE,283,463231,296
EN.POP.SLUM.UR.ZS,282,463231,297
SE.PRM.ENRL.TC.ZS,277,463231,298
SE.PRM.PRSL.MA.ZS,276,463231,299
SE.SEC.ENRL.LO.TC.ZS,276,463231,300
SE.PRM.PRSL.FE.ZS,276,463231,301
SE.PRM.REPT.ZS,275,463231,302
SL.TLF.0714.ZS,274,463231,303
SL.TLF.0714.MA.ZS,273,463231,304
SL.TLF.0714.FE.ZS,273,463231,305
SL.TLF.0714.SW.ZS,273,463231,306
SL.TLF.0714.WK.ZS,273,463231,307
SE.PRM.OENR.FE.ZS,271,463231,308
SP.HOU.FEMA.ZS,266,463231,309
SE.PRM.OENR.MA.ZS,266,463231,310
IC.ISV.DURS,265,463231,311
SE.ADT.1524.LT.MA.ZS,264,463231,312
SE.ADT.1524.LT.FE.ZS,264,463231,313
SE.SEC.ENRL.FE.ZS,264,463231,314
SE.ADT.LITR.FE.ZS,263,463231,315
SE.ADT.1524.LT.ZS,263,463231,316
SE.ADT.LITR.MA.ZS,263,463231,317
SE.ADT.LITR.ZS,262,463231,318
SE.ADT.1524.LT.FM.ZS,261,463231,319
SE.PRE.ENRL.TC.ZS,261,463231,320
SI.POV.URGP,259,463231,321
SH.MED.BEDS.ZS,258,463231,322
SE.PRE.ENRR,257,463231,323
SE.SEC.ENRL.UP.TC.ZS,257,463231,324
SI.POV.RUGP,255,463231,325
SE.PRM.OENR.ZS,251,463231,326
SP.REG.BRTH.RU.ZS,251,463231,327
SP.REG.BRTH.UR.ZS,251,463231,328
SN.ITK.SALT.ZS,243,463231,329
SH.MLR.TRET.ZS,237,463231,330
SE.SEC.ENRL.VO,237,463231,331
SE.PRM.PRIV.ZS,227,463231,332
SE.SEC.ENRL,224,463231,333
SH.MLR.NETS.ZS,223,463231,334
SE.PRM.NINT.ZS,221,463231,335
SE.TER.ENRR,219,463231,336
SE.PRM.ENRR.MA,216,463231,337
SE.ENR.PRIM.FM.ZS,216,463231,338
SE.PRM.ENRR.FE,216,463231,339
SE.PRM.NINT.MA.ZS,213,463231,340
SE.PRM.NINT.FE.ZS,213,463231,341
SE.PRM.ENRR,211,463231,342
SG.VAW.REAS.ZS,209,463231,343
SH.STA.DIAB.ZS,208,463231,344
DT.ODA.OATL.CD,207,463231,345
DT.ODA.OATL.KD,207,463231,346
SP.DYN.LE00.MA.IN,196,463231,347
SP.DYN.LE00.FE.IN,196,463231,348
SH.MED.PHYS.ZS,194,463231,349
sh.MED.PHYS.ZS,1,463231,349
SH.MED.CMHW.P3,188,463231,350
SH.SGR.IRSK.ZS,186,463231,351
SH.SGR.CRSK.ZS,186,463231,352
SH.ALC.PCAP.LI,185,463231,353
SE.SEC.ENRL.GC,182,463231,354
SL.TLF.0714.WK.FE.ZS,176,463231,355
SL.TLF.0714.SW.MA.ZS,176,463231,356
SL.TLF.0714.WK.MA.ZS,176,463231,357
SL.TLF.0714.SW.FE.ZS,176,463231,358
SE.SEC.ENRL.GC.FE.ZS,167,463231,359
SE.TER.ENRL.TC.ZS,162,463231,360
SH.CON.1524.FE.ZS,161,463231,361
SI.SPR.PCAP,160,463231,362
SI.SPR.PC40,160,463231,363
SG.VAW.NEGL.ZS,159,463231,364
SG.VAW.GOES.ZS,158,463231,365
SL.FAM.0714.FE.ZS,157,463231,366
SL.FAM.0714.MA.ZS,157,463231,367
SL.FAM.0714.ZS,157,463231,368
SG.VAW.ARGU.ZS,157,463231,369
SG.VAW.REFU.ZS,156,463231,370
SG.VAW.BURN.ZS,155,463231,371
SL.WAG.0714.MA.ZS,155,463231,372
SL.WAG.0714.FE.ZS,155,463231,373
SL.WAG.0714.ZS,155,463231,374
IC.BUS.NDNS.ZS,153,463231,375
IC.BUS.NREG,153,463231,376
AG.LND.TOTL.K2,152,463231,377
SL.ISV.IFRM.ZS,152,463231,378
SL.ISV.IFRM.FE.ZS,146,463231,379
MS.MIL.MPRT.KD,146,463231,380
SE.SEC.PRIV.ZS,146,463231,381
SL.ISV.IFRM.MA.ZS,146,463231,382
SL.AGR.0714.MA.ZS,143,463231,383
SL.SRV.0714.MA.ZS,143,463231,384
SL.AGR.0714.FE.ZS,143,463231,385
SL.SRV.0714.FE.ZS,143,463231,386
SL.MNF.0714.FE.ZS,141,463231,387
SL.MNF.0714.MA.ZS,141,463231,388
BM.TRF.PWKR.CD.DT,140,463231,389
SG.DMK.ALLD.FN.ZS,137,463231,390
SH.CON.1524.MA.ZS,137,463231,391
SL.SRV.0714.ZS,135,463231,392
SL.AGR.0714.ZS,135,463231,393
SL.MNF.0714.ZS,134,463231,394
SP.DYN.TFRT.IN,134,463231,395
SL.TLF.0714.SW.FE.TM,125,463231,396
SL.TLF.0714.SW.TM,125,463231,397
SL.TLF.0714.SW.MA.TM,125,463231,398
SE.XPD.SECO.PC.ZS,124,463231,399
SE.SEC.TCAQ.ZS,121,463231,400
LP.LPI.CUST.XQ,120,463231,401
LP.LPI.ITRN.XQ,120,463231,402
LP.LPI.TRAC.XQ,120,463231,403
LP.LPI.OVRL.XQ,120,463231,404
LP.LPI.TIME.XQ,120,463231,405
LP.LPI.INFR.XQ,120,463231,406
LP.LPI.LOGS.XQ,120,463231,407
SL.TLF.0714.WK.MA.TM,119,463231,408
SL.TLF.0714.WK.TM,119,463231,409
LP.EXP.DURS.MD,117,463231,410
LP.IMP.DURS.MD,117,463231,411
SL.TLF.0714.WK.FE.TM,117,463231,412
SE.PRM.PRS5.ZS,111,463231,413
SE.XPD.PRIM.ZS,109,463231,414
VC.PKP.TOTL.UN,109,463231,415
AG.SRF.TOTL.K2,109,463231,416
SE.SEC.TCAQ.FE.ZS,108,463231,417
SE.SEC.TCAQ.MA.ZS,108,463231,418
SE.XPD.PRIM.PC.ZS,106,463231,419
IS.AIR.PSGR,101,463231,420
IS.AIR.GOOD.MT.K1,100,463231,421
IS.AIR.DPRT,100,463231,422
SG.VAW.1549.ZS,100,463231,423
SE.PRM.ENRL,98,463231,424
SP.DYN.LE00.in,96,463231,425
SP.DYN.LE00.IN,19,463231,425
SE.PRM.ENRL.FE.ZS,96,463231,426
DT.DOD.DECT.CD,93,463231,427
SL.SLF.0714.ZS,91,463231,428
SL.SLF.0714.FE.ZS,91,463231,429
SL.SLF.0714.MA.ZS,91,463231,430
IS.RRS.GOOD.MT.K6,88,463231,431
SE.PRM.TCAQ.FE.ZS,87,463231,432
SE.PRM.TCAQ.MA.ZS,87,463231,433
SE.PRM.PRS5.MA.ZS,86,463231,434
SE.XPD.SECO.ZS,86,463231,435
SE.PRM.PRS5.FE.ZS,86,463231,436
SP.DYN.CDRT.IN,85,463231,437
SH.STA.FGMS.ZS,84,463231,438
SP.DYN.CBRT.IN,84,463231,439
SE.PRM.TCAQ.ZS,83,463231,440
SI.SPR.PC40.ZG,83,463231,441
SI.SPR.PCAP.ZG,83,463231,442
WP_time_01.8,82,463231,443
WP_time_01.1,82,463231,444
WP_time_01.2,82,463231,445
WP_time_01.9,82,463231,446
WP_time_01.3,82,463231,447
SE.SEC.TCAQ.UP.ZS,80,463231,448
SH.MED.NUMW.P3,80,463231,449
DT.NFL.UNAI.CD,79,463231,450
SE.XPD.TOTL.GD.ZS,74,463231,451
SE.SEC.TCAQ.LO.ZS,72,463231,452
SE.SEC.TCAQ.UP.MA.ZS,71,463231,453
IS.RRS.PASG.KM,71,463231,454
SE.SEC.TCAQ.UP.FE.ZS,71,463231,455
SE.XPD.TOTL.GB.ZS,68,463231,456
SE.SEC.TCAQ.LO.MA.ZS,65,463231,457
DT.NFL.IAEA.CD,65,463231,458
SE.SEC.TCAQ.LO.FE.ZS,64,463231,459
MS.MIL.XPRT.KD,62,463231,460
IS.RRS.TOTL.KM,58,463231,461
DT.DFR.DPPG.CD,56,463231,462
SP.POP.GROW,56,463231,463
ER.FSH.PROD.MT,52,463231,464
ER.FSH.AQUA.MT,52,463231,465
ER.FSH.CAPT.MT,52,463231,466
IT.CEL.SETS.P2,51,463231,467
IC.PRP.PROC,50,463231,468
IC.PRP.DURS,50,463231,469
SH.MED.SAOP.P5,46,463231,470
SE.XPD.TERT.ZS,46,463231,471
IT.MLT.MAIN.P2,43,463231,472
SL.EMP.VULN.ZS,43,463231,473
IP.TMK.TOTL,42,463231,474
SL.EMP.VULN.FE.ZS,42,463231,475
SL.EMP.VULN.MA.ZS,42,463231,476
SE.PRE.TCAQ.FE.ZS,42,463231,477
SE.XPD.CPRM.ZS,42,463231,478
DT.DOD.PVLX.GN.ZS,41,463231,479
DT.DOD.PVLX.EX.ZS,41,463231,480
SE.XPD.TERT.PC.ZS,41,463231,481
SE.XPD.MPRM.ZS,40,463231,482
IP.TMK.RESD,40,463231,483
IP.TMK.NRES,40,463231,484
DT.NFL.UNEC.CD,39,463231,485
SE.PRE.TCAQ.ZS,39,463231,486
SN.ITK.VITA.ZS,38,463231,487
SM.POP.REFG.OR,38,463231,488
SE.PRE.TCAQ.MA.ZS,36,463231,489
DT.DOD.MWBG.CD,36,463231,490
DT.NFL.PCBO.CD,36,463231,491
DT.TDS.MLAT.PG.ZS,36,463231,492
DT.NFL.BOND.CD,36,463231,493
DT.TDS.DPPF.XP.ZS,35,463231,494
SE.XPD.CSEC.ZS,30,463231,495
GB.XPD.RSDV.GD.ZS,29,463231,496
SM.POP.TOTL,29,463231,497
DT.NFL.UNPB.CD,28,463231,498
WP15163_4.2,27,463231,499
WP15163_4.1,27,463231,500
WP15163_4.9,27,463231,501
WP15163_4.8,27,463231,502
SE.XPD.MSEC.ZS,27,463231,503
BX.PEF.TOTL.CD.WD,27,463231,504
WP15163_4.3,27,463231,505
WP_time_10.8,26,463231,506
WP_time_10.3,26,463231,507
WP_time_10.1,26,463231,508
IC.WRH.PROC,26,463231,509
WP_time_10.5,26,463231,510
DT.NFL.WHOL.CD,26,463231,511
WP_time_10.4,26,463231,512
WP_time_10.9,26,463231,513
IC.WRH.DURS,26,463231,514
WP_time_10.2,26,463231,515
AG.LND.FRST.K2,23,463231,516
WP_time_10.6,22,463231,517
WP_time_10.7,22,463231,518
TX.VAL.ICTG.ZS.UN,21,463231,519
TM.VAL.ICTG.ZS.UN,21,463231,520
SN.ITK.DFCT,20,463231,521
NV.SRV.TETC.ZS,19,463231,522
SP.ADO.TFRT,16,463231,523
sp.DTH.REPT.ZS,15,463231,524
AG.PRD.LVSK.XD,14,463231,525
SE.XPD.CTOT.ZS,14,463231,526
AG.PRD.FOOD.XD,14,463231,527
SP.POP.SCIE.RD.P6,14,463231,528
AG.PRD.CROP.XD,14,463231,529
SE.XPD.MTOT.ZS,14,463231,530
EN.ATM.CO2E.LF.KT,13,463231,531
EN.ATM.CO2E.KT,13,463231,532
EN.ATM.CO2E.LF.ZS,13,463231,533
EN.ATM.CO2E.GF.ZS,13,463231,534
EN.ATM.CO2E.GF.KT,13,463231,535
EN.ATM.CO2E.SF.ZS,13,463231,536
EN.ATM.CO2E.EG.ZS,13,463231,537
SE.XPD.CTER.ZS,13,463231,538
EN.ATM.CO2E.SF.KT,13,463231,539
SP.POP.TECH.RD.P6,12,463231,540
ER.H2O.FWDM.ZS,11,463231,541
ER.H2O.FWIN.ZS,11,463231,542
ER.H2O.FWTL.ZS,11,463231,543
ER.H2O.INTR.K3,11,463231,544
ER.H2O.FWTL.K3,11,463231,545
NY.GDP.MKTP.KD.ZG,11,463231,546
ER.H2O.FWAG.ZS,11,463231,547
AG.LND.PRCP.MM,11,463231,548
AG.CON.FERT.PT.ZS,10,463231,549
AG.CON.FERT.ZS,10,463231,550
VC.BTL.DETH,9,463231,551
IC.CUS.DURS.EX,9,463231,552
NY.GNP.ATLS.CD,9,463231,553
NY.GNP.PCAP.CD,9,463231,554
SH.SGR.PROC.P5,7,463231,555
NV.IND.TOTL.ZS,6,463231,556
VC.IDP.TOCV,6,463231,557
NV.AGR.TOTL.ZS,6,463231,558
NV.IND.MANF.ZS,6,463231,559
IC.ELC.TIME,6,463231,560
NY.GDP.PCAP.KD.ZG,5,463231,561
NY.GDP.MKTP.KD,5,463231,562
NY.GNP.PCAP.CN,5,463231,563
NY.GNP.MKTP.CD,5,463231,564
NY.GDP.PCAP.KD,5,463231,565
NY.GDP.PCAP.KN,5,463231,566
NY.GDP.MKTP.CN,5,463231,567
NY.GDP.MKTP.CD,5,463231,568
NY.GDP.PCAP.CN,5,463231,569
NY.GDP.PCAP.CD,5,463231,570
NY.GNP.MKTP.CN,5,463231,571
NY.GDP.MKTP.KN,5,463231,572
NY.GNP.MKTP.KD.ZG,4,463231,573
NY.GNP.PCAP.KD.ZG,4,463231,574
NE.CON.PRVT.PC.KD,4,463231,575
AG.LND.AGRI.ZS,4,463231,576
MS.MIL.TOTL.P1,4,463231,577
NY.GNP.MKTP.KD,4,463231,578
IC.ELC.DURS,4,463231,579
NY.GNP.MKTP.KN,4,463231,580
NY.GNP.PCAP.KN,4,463231,581
PA.NUS.ATLS,4,463231,582
AG.LND.AGRI.K2,4,463231,583
SE.XPD.MTER.ZS,4,463231,584
IS.SHP.GCNW.XQ,4,463231,585
NY.GNP.PCAP.KD,4,463231,586
NE.CON.PRVT.PC.KD.ZG,4,463231,587
TM.TAX.TCOM.WM.FN.ZS,3,463231,588
TM.TAX.MRCH.SM.FN.ZS,3,463231,589
TM.TAX.TCOM.SM.AR.ZS,3,463231,590
TM.TAX.MRCH.WM.AR.ZS,3,463231,591
TM.TAX.MANF.WM.AR.ZS,3,463231,592
SP.DYN.AMRT.MA,3,463231,593
PA.NUS.PRVT.PP.05,3,463231,594
TM.TAX.MANF.IP.ZS,3,463231,595
TM.TAX.TCOM.SR.ZS,3,463231,596
TM.TAX.MRCH.IP.ZS,3,463231,597
TM.TAX.MANF.WM.FN.ZS,3,463231,598
PA.NUS.PPP.05,3,463231,599
TM.TAX.MRCH.WM.FN.ZS,3,463231,600
TM.TAX.TCOM.WM.AR.ZS,3,463231,601
TM.TAX.MANF.SR.ZS,3,463231,602
