Category_Set,Category_Occurrences,Total_Examples,Entity_Number
VCT,978,463231,196
SLB,965,463231,197
KNA,927,463231,198
GRD,924,463231,199
BMU,852,463231,200
ATG,829,463231,201
MHL,796,463231,202
TLS,780,463231,203
NCL,772,463231,204
TKM,750,463231,205
SSD,739,463231,206
ABW,734,463231,207
LIE,728,463231,208
FSM,713,463231,209
PRK,672,463231,210
prk,1,463231,210
PLW,664,463231,211
GUM,647,463231,212
NRU,640,463231,213
PYF,601,463231,214
TUV,596,463231,215
VGB,499,463231,216
AND,442,463231,217
GIB,419,463231,218
GRL,417,463231,219
VIR,368,463231,220
ASM,330,463231,221
TCA,326,463231,222
XKX,321,463231,223
MNP,312,463231,224
MCO,297,463231,225
IMN,291,463231,226
FRO,236,463231,227
EAS,169,463231,228
LCN,163,463231,229
MEA,163,463231,230
SSF,161,463231,231
CUW,146,463231,232
SXM,139,463231,233
IBT,135,463231,234
IBD,133,463231,235
ECS,127,463231,236
IDX,113,463231,237
IDA,112,463231,238
IDB,111,463231,239
FCS,104,463231,240
NAC,94,463231,241
EMU,75,463231,242
ARB,74,463231,243
TSS,62,463231,244
TEA,61,463231,245
HPC,58,463231,246
LDC,57,463231,247
TLA,54,463231,248
TMN,50,463231,249
EUU,50,463231,250
CSS,49,463231,251
TEC,48,463231,252
OED,46,463231,253
SST,44,463231,254
OSS,44,463231,255
PSS,36,463231,256
TSA,34,463231,257
EAR,23,463231,258
CEB,20,463231,259
PRE,19,463231,260
LTE,14,463231,261
PST,8,463231,262
MAF,2,463231,263
