,w1,w2,count1,count2,total1,total2,isDuplicate
55,Sterea Ellada,Oregon,1.0,1.0,150930.0,150930.0,0.0
57,Fruška Gora,Cape South Coast,2.0,2.0,150930.0,150930.0,0.0
58,Lemnos,Limnos,1.0,1.0,150930.0,150930.0,1.0
59,Morocco,Gisborne,1.0,1.0,150930.0,150930.0,0.0
60,Level Dollar Closed,Level DollarClosed,286.0,286.0,2720.0,2720.0,1.0
61,Level Dollar Closed,Level Dollar Fixed,286.0,286.0,2720.0,2720.0,0.0
62,Level DollarClosed,Level Dollar Closed,1.0,1.0,2720.0,2720.0,1.0
63,"Level $ and Level %, open",Level Dollar Closed,3.0,3.0,2720.0,2720.0,0.0
65,Level Dollar ,Level Percent Closed,71.0,71.0,2720.0,2720.0,0.0
67,Level Dollar Closed,Open,286.0,286.0,2720.0,2720.0,0.0
69,Level Percent Open,Open,824.0,824.0,2720.0,2720.0,0.0
70,Iranian rial,Iranian rial                            ,672.0,672.0,48269.0,48269.0,1.0
71,Estonian kroon,Danish Krone,11.0,11.0,48269.0,48269.0,0.0
72,Litas,litas,88.0,88.0,48269.0,48269.0,1.0
73,EC dollar                               ,Georgia coupon currency,725.0,725.0,48269.0,48269.0,0.0
74,ringgit   ,ringgit                                 ,99.0,99.0,48269.0,48269.0,1.0
75,Trinidad and Tobago dollar              ,taka                                    ,250.0,250.0,48269.0,48269.0,0.0
76,córdoba      ,córdoba,113.0,113.0,48269.0,48269.0,1.0
77,Norwegian krone                         ,lari,272.0,272.0,48269.0,48269.0,0.0
78,Canadian dollar,Canadian dollar                         ,44.0,44.0,48269.0,48269.0,1.0
79,Romanian Leu,Russian ruble (re-denom. 1:1000),52.0,52.0,48269.0,48269.0,0.0
80,sp.REG.BRTH.ZS,SP.REG.BRTH.ZS,1.0,1.0,463231.0,463231.0,1.0
81,SL.EMP.SELF.FE.ZS,SL.SRV.0714.FE.ZS,1070.0,1070.0,463231.0,463231.0,0.0
82,sp.DYN.CONU.ZS,SP.DYN.CONU.ZS,3.0,3.0,463231.0,463231.0,1.0
83,SE.PRM.UNER.FE.ZS,DT.NFL.UNCF.CD,695.0,695.0,463231.0,463231.0,0.0
84,sh.ANM.CHLD.ZS,SH.ANM.CHLD.ZS,1.0,1.0,463231.0,463231.0,1.0
85,AG.LND.AGRI.K2,AG.LND.FRST.K2,4.0,4.0,463231.0,463231.0,0.0
87,SH.TBS.DTEC.ZS,DT.AMT.DLXF.CD,3447.0,3447.0,463231.0,463231.0,0.0
88,SP.DYN.LE00.IN,SP.DYN.LE00.in,19.0,19.0,463231.0,463231.0,1.0
89,SL.SLF.0714.ZS,SH.STA.OWGH.ZS,91.0,91.0,463231.0,463231.0,0.0
90,1999 NLG Euro / Euro     ,1999 NLG euro / euro                    ,225.0,225.0,48269.0,48269.0,1.0
91,rial Omani                              ,bolivar                                 ,170.0,170.0,48269.0,48269.0,0.0
92,pound sterling,pound sterling                          ,515.0,515.0,48269.0,48269.0,1.0
93,US dollar                               ,Norwegian krone,592.0,592.0,48269.0,48269.0,0.0
94,Chilean peso,Chilean peso                            ,83.0,83.0,48269.0,48269.0,1.0
95,kina                                    ,balboa,107.0,107.0,48269.0,48269.0,0.0
96,loti,loti                                    ,96.0,96.0,48269.0,48269.0,1.0
97,Dominican peso,New Zealand Dollars                     ,30.0,30.0,48269.0,48269.0,0.0
98,Mauritian rupee                         ,Mauritian rupee,376.0,376.0,48269.0,48269.0,1.0
99,bolivar                                 ,Seychelles rupee                        ,15.0,15.0,48269.0,48269.0,0.0
100,Yemeni rial                             ,Yemeni rial,99.0,99.0,227092.0,227092.0,1.0
101,boliviano                               ,1999 ITL euro / euro                    ,1135.0,1135.0,227092.0,227092.0,0.0
102,Australian dollar                       ,Australian dollar     ,1945.0,1945.0,227092.0,227092.0,1.0
103,Belarussian rouble,euro,328.0,328.0,227092.0,227092.0,0.0
104,1999 ATS euro / euro,1999 ATS euro / euro                    ,2160.0,2160.0,227092.0,227092.0,1.0
105,New Turkish lira,loti                                    ,561.0,561.0,227092.0,227092.0,0.0
106,Australian dollar                       ,Australian dollar,1945.0,1945.0,227092.0,227092.0,1.0
107,1999 BEF euro / euro,loti,1150.0,1150.0,227092.0,227092.0,0.0
108,Argentine peso                          ,Argentine peso,504.0,504.0,227092.0,227092.0,1.0
109,metical,litas,40.0,40.0,227092.0,227092.0,0.0
110,AGENT,agetn,1323.0,1323.0,374362.0,374362.0,1.0
111,Managing Attorney,EY Law LLP,241.0,241.0,374362.0,374362.0,0.0
112,LEAD ATTORNEY,Lead Attorney,2.0,2.0,374362.0,374362.0,1.0
113,MANAGING PARALEGAL,Attorney of the petitioner,9.0,9.0,374362.0,374362.0,0.0
114,Immigration ATtorney,Immigraiton Attorney,1.0,1.0,374362.0,374362.0,1.0
115,"Fragomen, Del Rey, Bersen & Loewy, LLP",GARABET,1.0,1.0,374362.0,374362.0,0.0
116,Attorney-AT-Law,ATTORENY AT LAW,1.0,1.0,374362.0,374362.0,1.0
117,G 28 Attorney,SPECIAL COUNSEL,1.0,1.0,374362.0,374362.0,0.0
118,Case Manager/Paralegal,CASE MANAGER/PARALEGAL,46.0,46.0,374362.0,374362.0,1.0
119,Director of Immigration Services,"Associate- Fragomen, Del Rey, Bernsen & Loewy, LLP",1.0,1.0,374362.0,374362.0,0.0
121,DC.DAC.DEUL.CD,SE.ADT.1524.LT.FM.ZS,995.0,995.0,463231.0,463231.0,0.0
122,sh.MED.PHYS.ZS,SH.MED.PHYS.ZS,1.0,1.0,463231.0,463231.0,1.0
123,SE.PRM.NINT.FE.ZS,NY.TAX.NIND.KN,213.0,213.0,463231.0,463231.0,0.0
124,SP.DYN.LE00.in,SP.DYN.LE00.IN,96.0,96.0,463231.0,463231.0,1.0
125,SL.UEM.INTM.ZS,SL.FAM.0714.MA.ZS,1203.0,1203.0,463231.0,463231.0,0.0
126,sh.STA.BFED.ZS,SH.STA.BFED.ZS,1.0,1.0,463231.0,463231.0,1.0
127,NY.TAX.NIND.CN,SP.POP.5559.FE.5Y,1.0,1.0,463231.0,463231.0,0.0
128,SP.REG.BRTH.ZS,sp.REG.BRTH.ZS,420.0,420.0,463231.0,463231.0,1.0
129,SE.SEC.ENRL.GC.FE.ZS,SE.PRM.TCAQ.ZS,167.0,167.0,463231.0,463231.0,0.0
130,Automotive and Parts MfgManufacturing - Other,Automotive and Parts Mfg; Manufacturing - Other,12.0,12.0,22000.0,22000.0,1.0
131,AllRestaurant/Food ServicesFood and Beverage Production,Energy and Utilities; Construction - Industrial Facilities and Infrastructure; Construction - Residential & Commercial/Office,1.0,1.0,22000.0,22000.0,0.0
132,Automotive and Parts Mfg Automotive Sales and Repair Services,Automotive and Parts Mfg;Automotive Sales and Repair Services,1.0,1.0,22000.0,22000.0,1.0
133,Management Consulting Services Healthcare Services,InsuranceOther/Not Classified,1.0,1.0,22000.0,22000.0,0.0
134,"Foster City, CA","Foster City, CA 94404",1.0,1.0,22000.0,22000.0,1.0
135,Computer SoftwareEducationComputer/IT Services,Nonprofit Charitable Organizations,1.0,1.0,22000.0,22000.0,0.0
136,"Columbus Ohio, OH 43085","Columbus, OH 43085",1.0,1.0,22000.0,22000.0,1.0
137,"Wabash, IN 46992",Ultra Industries,1.0,1.0,22000.0,22000.0,0.0
139,Advertising and PR Services Entertainment Venues and Theaters Other/Not Classified,BankingStaffing/Employment AgenciesFinancial Services,1.0,1.0,22000.0,22000.0,0.0
140,SAN JUANS,SANJUAN,1.0,1.0,1351.0,1351.0,1.0
141,SAN JUANS,CEIBA,1.0,1.0,1351.0,1351.0,0.0
142,SAN JUAN,SANJUAN,395.0,395.0,1351.0,1351.0,1.0
143,MIRAMAR,SAINT JUST,1.0,1.0,1351.0,1351.0,0.0
144,SAN JUANS,SAN JUAN,1.0,1.0,1351.0,1351.0,1.0
145,LUQUILLO,AGUADA,6.0,6.0,1351.0,1351.0,0.0
146,TRUJILLO ALTL,TRUJILLO ALTO,1.0,1.0,1351.0,1351.0,1.0
147,SABANA GRANDE,NAGUABO,5.0,5.0,1351.0,1351.0,0.0
148,MAYAGUEZ,MAYAQUEZ,56.0,56.0,1351.0,1351.0,1.0
149,CAGUAS,TOA ALTA,49.0,49.0,1351.0,1351.0,0.0
150,DOG ,Dog                                     ,14092.0,14092.0,158026.0,158026.0,1.0
151,CAT ,Dog,1103.0,1103.0,158026.0,158026.0,0.0
152,Dog       ,dog,23007.0,23007.0,158026.0,158026.0,1.0
153,cat,Dog       ,730.0,730.0,158026.0,158026.0,0.0
154,CAT ,Cat       ,1103.0,1103.0,158026.0,158026.0,1.0
155,Cat                                     ,Dog,1398.0,1398.0,158026.0,158026.0,0.0
156,Cat,Cat                                     ,28487.0,28487.0,158026.0,158026.0,1.0
157,dog,Dog,2407.0,2407.0,158026.0,158026.0,1.0
158,Cat,CAT ,28487.0,28487.0,158026.0,158026.0,1.0
159,Cat                                     ,DOG ,1398.0,1398.0,158026.0,158026.0,0.0
160,SOUTH CAROLINA,SC,1397.0,1397.0,374362.0,374362.0,1.0
161,CO,MS,1381.0,1381.0,374362.0,374362.0,0.0
162,CO,COLORADO,1381.0,1381.0,374362.0,374362.0,1.0
163,VA,VIRGINIA,5794.0,5794.0,374362.0,374362.0,1.0
164,WI,WISCONSIN,1812.0,1812.0,374362.0,374362.0,1.0
165,PA,MISSISSIPPI,3947.0,3947.0,374362.0,374362.0,0.0
166,ILLINOIS,IL,8824.0,8824.0,374362.0,374362.0,1.0
167,IL,NE,6720.0,6720.0,374362.0,374362.0,0.0
168,TX,TEXAS,21231.0,21231.0,374362.0,374362.0,1.0
169,OHIO,AR,3831.0,3831.0,374362.0,374362.0,0.0
170,euro,Euro,2818.0,2818.0,320551.0,320551.0,1.0
171,Rwanda franc,Kenya Shillings,81.0,81.0,320551.0,320551.0,0.0
172,Icelandic króna       ,Icelandic króna,219.0,219.0,320551.0,320551.0,1.0
173,Norwegian krone,Dominican peso,3992.0,3992.0,320551.0,320551.0,0.0
174,Euro,euro,121517.0,121517.0,320551.0,320551.0,1.0
175,1999 DEM euro / euro,Bahamian dollar,184.0,184.0,320551.0,320551.0,0.0
176,US dollars,US dollar                               ,197.0,197.0,320551.0,320551.0,1.0
177,1999 NLG Euro / Euro     ,1999 PTE euro / euro,891.0,891.0,320551.0,320551.0,0.0
178,New Zealand dollar,New Zealand dollar                      ,4369.0,4369.0,320551.0,320551.0,1.0
179,Seychelles rupee,naira,462.0,462.0,320551.0,320551.0,0.0
180,croydon,Croydon,1.0,1.0,34857.0,34857.0,1.0
181,Bayswater North,Gisborne,23.0,23.0,34857.0,34857.0,0.0
182,Croydon,croydon,133.0,133.0,34857.0,34857.0,1.0
183,Melton,Wheelers Hill,39.0,39.0,34857.0,34857.0,0.0
184,viewbank,Viewbank,1.0,1.0,34857.0,34857.0,1.0
185,Carnegie,Wantirna,277.0,277.0,34857.0,34857.0,0.0
187,Mordialloc,Gisborne South,62.0,62.0,34857.0,34857.0,0.0
189,Eltham,Fairfield,91.0,91.0,34857.0,34857.0,0.0
190,SAN FRANCISCO,"San Francisco, CA 94103",48.0,48.0,5807.0,5807.0,1.0
191,"New York,","Chicago, IL",5.0,5.0,5807.0,5807.0,0.0
192,"Chicago, IL",Chicago,1.0,1.0,5807.0,5807.0,1.0
193,"Chicago, IL",San Francisco,1.0,1.0,5807.0,5807.0,0.0
195,"New York,NY",Chicago,1.0,1.0,5807.0,5807.0,0.0
196,New York,"New York,",1773.0,1773.0,5807.0,5807.0,1.0
197,New York City,"New York,",4.0,4.0,5807.0,5807.0,1.0
198,san francisco,SAN FRANCISCO,50.0,50.0,5807.0,5807.0,1.0
199,san francisco,"Chicago, IL",50.0,50.0,5807.0,5807.0,0.0
200,open,Open,9.0,9.0,1518.0,1518.0,1.0
201,Restricted,open,23.0,23.0,1518.0,1518.0,0.0
205,Open,open,1459.0,1459.0,1518.0,1518.0,1.0
220,tree,Tree,1.0,1.0,188462.0,188462.0,1.0
221,Tree,Landscaping,188239.0,188239.0,188462.0,188462.0,0.0
222,Tree,tree,188239.0,188239.0,188462.0,188462.0,1.0
223,Landscaping,Tree,222.0,222.0,188462.0,188462.0,0.0
229,tree,Landscaping,1.0,1.0,188462.0,188462.0,0.0
230,ALABAMA,AL,107.0,107.0,374362.0,374362.0,1.0
231,ME,VT,125.0,125.0,374362.0,374362.0,0.0
232,KENTUCKY,KY,72.0,72.0,374362.0,374362.0,1.0
233,SOUTH DAKOTA,UTAH,5.0,5.0,374362.0,374362.0,0.0
234,ARKANSAS,AR,66.0,66.0,374362.0,374362.0,1.0
235,MARSHALL ISLANDS,OREGON,1.0,1.0,374362.0,374362.0,0.0
236,DELAWARE,DE,28.0,28.0,374362.0,374362.0,1.0
237,ALASKA,AL,9.0,9.0,374362.0,374362.0,0.0
238,OR,OREGON,334.0,334.0,374362.0,374362.0,1.0
239,ARKANSAS,ID,66.0,66.0,374362.0,374362.0,0.0
240,Schipperke                              ,Schipperke,9.0,9.0,82545.0,82545.0,1.0
241,Setter                                  ,Lhasa Apso                                        ,2.0,2.0,82545.0,82545.0,0.0
242,Standard Poodle                                   ,Standard Poodle                         ,13.0,13.0,82545.0,82545.0,1.0
243,Bichon Frise,Poodle Standard Cross,107.0,107.0,82545.0,82545.0,0.0
244,Golden Retriever                                  ,GOLDEN RETRIEVER,582.0,582.0,82545.0,82545.0,1.0
245,German Pinscher X                                 ,Bloodhound                              ,7.0,7.0,82545.0,82545.0,0.0
246,Lhasa Apso X                                      ,Lhasa Apso X,70.0,70.0,82545.0,82545.0,1.0
247,Lhasa Apso Cross,Cross Breed,14.0,14.0,82545.0,82545.0,0.0
248,Hungarian Vizsla,Hungarian Vizsla                                  ,39.0,39.0,82545.0,82545.0,1.0
249,Rottweiler,Lagotto Romaenolo,436.0,436.0,82545.0,82545.0,0.0
250,New York/Brooklyn,"West Village, New York",1.0,1.0,107093.0,107093.0,1.0
251,"San Francisco, CA",North Chicago,4.0,4.0,107093.0,107093.0,0.0
252,"New York, NY, 10018",New York       10010,1.0,1.0,107093.0,107093.0,1.0
253,"New York,NY","New York, NY 10036",1.0,1.0,107093.0,107093.0,1.0
254,ChicagoWoodstock,"Chicago, IL",1.0,1.0,107093.0,107093.0,1.0
255,"LES, New York","Chicago, IL 60613",1.0,1.0,107093.0,107093.0,0.0
256,"San Francisco, 94107",San FranciscoHayward,1.0,1.0,107093.0,107093.0,1.0
257,New York city,New York Ctiy,9.0,9.0,107093.0,107093.0,1.0
258,"New York, 12498","Amityville, New York",1.0,1.0,107093.0,107093.0,1.0
259,"New York, NY, 10018","New York, NY 10010",1.0,1.0,107093.0,107093.0,1.0
260,MJ,M.J,8.0,8.0,34857.0,34857.0,1.0
261,JY,AIME,2.0,2.0,34857.0,34857.0,0.0
262,Re,RE,13.0,13.0,34857.0,34857.0,1.0
263,Maddison,Harcourts,5.0,5.0,34857.0,34857.0,0.0
264,VICProp,VICPROP,4.0,4.0,34857.0,34857.0,1.0
265,Morleys,HAR,15.0,15.0,34857.0,34857.0,0.0
266,PRDNationwide,PRD,24.0,24.0,34857.0,34857.0,1.0
267,Bowman,Chambers,7.0,7.0,34857.0,34857.0,0.0
268,Homes,Home,3.0,3.0,34857.0,34857.0,1.0
269,Collins,Spencer,124.0,124.0,34857.0,34857.0,0.0
270,Ribatejo,Ribatejano,64.0,64.0,150930.0,150930.0,1.0
271,Neuchâtel,New South Wales,1.0,1.0,150930.0,150930.0,0.0
273,Lemnos,Mosel,1.0,1.0,150930.0,150930.0,0.0
274,Wairarapa,Waipara,25.0,25.0,150930.0,150930.0,1.0
275,Niederösterreich,Victoria,491.0,491.0,150930.0,150930.0,0.0
276,Pageon,Pangeon,4.0,4.0,150930.0,150930.0,1.0
277,Curicó and Maipo Valleys,Alenquer,2.0,2.0,150930.0,150930.0,0.0
278,Wairarapa,Waipara Valley,25.0,25.0,150930.0,150930.0,1.0
279,Douro Superior,Valais,1.0,1.0,150930.0,150930.0,0.0
280,US dollar                               ,US dollar,2605.0,2605.0,227092.0,227092.0,1.0
281,Bermuda dollar,Australian dollar,472.0,472.0,227092.0,227092.0,0.0
282,Namibia dollar,Namibia dollar                          ,714.0,714.0,227092.0,227092.0,1.0
283,Kyrgyz som                              ,Korean won                              ,1479.0,1479.0,227092.0,227092.0,0.0
284,kuna,kuna                                    ,1232.0,1232.0,227092.0,227092.0,1.0
285,Romanian leu,zloty                                   ,429.0,429.0,227092.0,227092.0,0.0
286,Yuan Renminbi    ,Yuan Renminbi,416.0,416.0,227092.0,227092.0,1.0
287,lev (re-denom. 1:1000),Uganda shilling,1534.0,1534.0,227092.0,227092.0,0.0
288,Russian ruble,Russian rouble,817.0,817.0,227092.0,227092.0,1.0
289,Norwegian krone                         ,1999 FRF euro / euro                    ,1069.0,1069.0,227092.0,227092.0,0.0
290,morphol. Examin.; ID tentative,morphol. examin.; ID tentative,1.0,1.0,513373.0,513373.0,1.0
291,ID by expert from video,ID by expert from trawl survey,142082.0,142082.0,513373.0,513373.0,0.0
292,morphological ID by Res Associate,morphological ID b. Res. Associate,1.0,1.0,513373.0,513373.0,1.0
293,morphological ID by Invert. Zoologist,morphological and genetic ID by taxonomic expert,1.0,1.0,513373.0,513373.0,0.0
294,morphological ID b. Res. Associate,morphological ID by Res Associate,1.0,1.0,513373.0,513373.0,1.0
295,morphological ID from sample by taxonomic expert,Expert from image,5608.0,5608.0,513373.0,513373.0,0.0
296,field ID by non-expert from video,Field ID by non-expert from video,4701.0,4701.0,513373.0,513373.0,1.0
297,ID by expert from specimen,ID by taxonomic expert from specimen,1.0,1.0,513373.0,513373.0,0.0
298,Field ID by non-expert from video,field ID by non-expert from video,22651.0,22651.0,513373.0,513373.0,1.0
299,ID by non-expert from trawl survey,Expert from video,24495.0,24495.0,513373.0,513373.0,0.0
301,Frank,S&L,85.0,85.0,34857.0,34857.0,0.0
302,Castran,CASTRAN,31.0,31.0,34857.0,34857.0,1.0
303,Create,Only,1.0,1.0,34857.0,34857.0,0.0
305,The,Inner,24.0,24.0,34857.0,34857.0,0.0
306,M.J,MJ,3.0,3.0,34857.0,34857.0,1.0
307,Boran,hockingstuart/Marshall,2.0,2.0,34857.0,34857.0,0.0
308,Obrien,O'Brien,9.0,9.0,34857.0,34857.0,1.0
309,YPA,Reliance,473.0,473.0,34857.0,34857.0,0.0
310,NH,NEW HAMPSHIRE,96.0,96.0,374362.0,374362.0,1.0
311,TN,VA,404.0,404.0,374362.0,374362.0,0.0
312,WASHINGTON,WA,517.0,517.0,374362.0,374362.0,1.0
313,WEST VIRGINIA,VT,2.0,2.0,374362.0,374362.0,0.0
314,NE,NEBRASKA,443.0,443.0,374362.0,374362.0,1.0
315,KENTUCKY,FL,72.0,72.0,374362.0,374362.0,0.0
316,SD,SOUTH DAKOTA,6.0,6.0,374362.0,374362.0,1.0
317,NORTH CAROLINA,PENNSYLVANIA,1283.0,1283.0,374362.0,374362.0,0.0
319,MS,PR,50.0,50.0,374362.0,374362.0,0.0
320,FL,FLORIDA,3701.0,3701.0,374362.0,374362.0,1.0
321,TEXAS,UT,6682.0,6682.0,374362.0,374362.0,0.0
322,ARIZONA,AZ,2427.0,2427.0,374362.0,374362.0,1.0
323,IDAHO,MAINE,6.0,6.0,374362.0,374362.0,0.0
324,RHODE ISLAND,RI,43.0,43.0,374362.0,374362.0,1.0
325,NM,GUAM,91.0,91.0,374362.0,374362.0,0.0
326,TN,TENNESSEE,404.0,404.0,374362.0,374362.0,1.0
327,PUERTO RICO,VT,27.0,27.0,374362.0,374362.0,0.0
328,VA,VIRGINIA,5284.0,5284.0,374362.0,374362.0,1.0
329,VT,HAWAII,142.0,142.0,374362.0,374362.0,0.0
330,"New York,NY","New York,",1.0,1.0,5807.0,5807.0,1.0
331,"New York,NY","San Francisco, CA 94103",1.0,1.0,5807.0,5807.0,0.0
333,"San Francisco, CA 94103","Chicago, IL",1.0,1.0,5807.0,5807.0,0.0
334,Chicago,"Chicago, IL",2305.0,2305.0,5807.0,5807.0,1.0
335,SAN FRANCISCO,New York City,48.0,48.0,5807.0,5807.0,0.0
336,New York,New York City,1773.0,1773.0,5807.0,5807.0,1.0
337,New York,san francisco,1773.0,1773.0,5807.0,5807.0,0.0
338,SAN FRANCISCO,san francisco,48.0,48.0,5807.0,5807.0,1.0
339,"Chicago, IL","New York,NY",1.0,1.0,5807.0,5807.0,0.0
341,LUQUILLO,BAJADERO,6.0,6.0,1351.0,1351.0,0.0
343,VILLALBA,SAN SEBASTIAN,4.0,4.0,1351.0,1351.0,0.0
345,LUQUILLO,PENUELAS,6.0,6.0,1351.0,1351.0,0.0
346,MAYAQUEZ,MAYAGUEZ,1.0,1.0,1351.0,1351.0,1.0
347,AGUAS BUENAS,CAGUAS,3.0,3.0,1351.0,1351.0,0.0
349,HATILLO,CIALES,12.0,12.0,1351.0,1351.0,0.0
350,VEN,ven,2754.0,2754.0,463231.0,463231.0,1.0
351,MAR,prk,2355.0,2355.0,463231.0,463231.0,0.0
352,COL,col,2878.0,2878.0,463231.0,463231.0,1.0
353,IBT,LKA,135.0,135.0,463231.0,463231.0,0.0
354,ecu,ECU,14.0,14.0,463231.0,463231.0,1.0
355,ARG,SYR,2679.0,2679.0,463231.0,463231.0,0.0
356,gbr,GBR,1.0,1.0,463231.0,463231.0,1.0
357,IRL,aze,2837.0,2837.0,463231.0,463231.0,0.0
358,gha,GHA,5.0,5.0,463231.0,463231.0,1.0
359,SYC,tza,1215.0,1215.0,463231.0,463231.0,0.0
360,Tyne and Wear,Tyne And Wear,147.0,147.0,50000.0,50000.0,1.0
361,Derbyshire,Cornwall,355.0,355.0,50000.0,50000.0,0.0
362,Aberdeen,Aberdeenshire,3.0,3.0,50000.0,50000.0,1.0
363,Dubai,Hertfordshire,5.0,5.0,50000.0,50000.0,0.0
365,France,West Yorkshire,13.0,13.0,50000.0,50000.0,0.0
366,Tyne And Wear,Tyne and Wear,386.0,386.0,50000.0,50000.0,1.0
367,County Durham,Hong Kong,196.0,196.0,50000.0,50000.0,0.0
368,City of London,London,42.0,42.0,50000.0,50000.0,1.0
369,Iraq,Suffolk,1.0,1.0,50000.0,50000.0,0.0
370,ANAKIE, ANAKIE ,14.0,14.0,158026.0,158026.0,1.0
371,HORDERN VALE                       ,Mount Pleasant,15.0,15.0,158026.0,158026.0,0.0
372, BREAMLEA ,BREAMLEA,35.0,35.0,158026.0,158026.0,1.0
373, ANAKIE , LITTLE RIVER ,144.0,144.0,158026.0,158026.0,0.0
374,MOUNT DUNEED, MOUNT DUNEED ,141.0,141.0,158026.0,158026.0,1.0
375,Wattle Flat,Miners Rest,6.0,6.0,158026.0,158026.0,0.0
376,PENNYROYAL,PENNYROYAL                         ,21.0,21.0,158026.0,158026.0,1.0
377,CORAGULAC                          , ARMSTRONG CREEK ,56.0,56.0,158026.0,158026.0,0.0
378,OMBERSLEY                          ,OMBERSLEY,17.0,17.0,158026.0,158026.0,1.0
379,LAVERTON, CORIO ,4.0,4.0,158026.0,158026.0,0.0
380,black ,black,91.0,91.0,29421.0,29421.0,1.0
381,silver,blue cream,69.0,69.0,29421.0,29421.0,0.0
382,cream,cream ,566.0,566.0,29421.0,29421.0,1.0
383,lynx,fawn,438.0,438.0,29421.0,29421.0,0.0
385,pink,lynx ,2.0,2.0,29421.0,29421.0,0.0
386,lynx,lynx ,438.0,438.0,29421.0,29421.0,1.0
387,brown merle,seal ,2.0,2.0,29421.0,29421.0,0.0
388,orange,orange ,2296.0,2296.0,29421.0,29421.0,1.0
389,silver ,blue cream,31.0,31.0,29421.0,29421.0,0.0
390,"Columbus, OH 43215","Columbus, OH 43016",2.0,2.0,22000.0,22000.0,1.0
391,"Clothing and Textile ManufacturingRetailBroadcasting, Music, and Film","Dayton, OH 45431",1.0,1.0,22000.0,22000.0,0.0
392,Automotive and Parts Mfg; Manufacturing - Other,Automotive and Parts MfgManufacturing - Other,1.0,1.0,22000.0,22000.0,1.0
393,"Basking Ridge, NJ 07920",AllManagement Consulting ServicesBusiness Services - Other,1.0,1.0,22000.0,22000.0,0.0
394,Biotechnology/PharmaceuticalsManufacturing - OtherOther/Not Classified,Biotechnology/PharmaceuticalsManufacturing - Other,1.0,1.0,22000.0,22000.0,1.0
