Category_Set,Category_Occurrences,Total_Examples,percent_of_entries,Entity_Number
"Summer School for the Arts, California State",33,346018,9.537076105867324e-05,-1
Education Audit Appeals Panel,30,346018,8.670069187152114e-05,-1
"Administrative Law, Office of",28,346018,8.092064574675306e-05,-1
"African American Museum, California",27,346018,7.803062268436902e-05,-1
"Natural Resources Agency, California",25,346018,7.225057655960095e-05,-1
Board of State and Community Corrections,20,346018,5.780046124768076e-05,-1
"Traffic Safety, Office of",17,346018,4.913039206052864e-05,-1
Santa Monica Mountains Conservancy,16,346018,4.624036899814461e-05,-1
"Transportation Commission, California",12,346018,3.4680276748608446e-05,-1
"Business, Consumer Services and Housing Agency",8,346018,2.3120184499072303e-05,-1
San Diego River Conservancy,4,346018,1.1560092249536151e-05,-1
CA Commission on Disability Access,2,346018,5.7800461247680765e-06,-1
Building Standards Commission,2,346018,5.7800461247680765e-06,-1
Colorado River Board of California,2,346018,5.7800461247680765e-06,-1
State and Consumer Services Agency,1,346018,2.8900230623840383e-06,-1
Citizens Redistricting Commission,1,346018,2.8900230623840383e-06,-1
California Natural Resources Agency,1,346018,2.8900230623840383e-06,-1
